"","id","batchnum","condition","case","consistency","Segment"
"415","5d482ea821c9be351f7630e1",28,"individual",1,1,"Before"
"416","5d482ea821c9be351f7633b5",28,"individual",1,1,"Before"
"417","5d482eaa21c9be351f763b0f",28,"individual",1,0,"Before"
"418","5d482eab21c9be351f763eae",28,"individual",1,1,"Before"
"419","5ea0969c9dc0406f8988301d",28,"individual",1,1,"Before"
"420","5ea0c87e9dc0406f898895c7",28,"individual",1,1,"Before"
"421","5ea0ca2c9dc0406f89889629",28,"individual",1,1,"Before"
"422","5d482ea821c9be351f7630e1",28,"ind in groups",0,0,"Before"
"423","5d482ea821c9be351f7633b5",28,"ind in groups",0,1,"Before"
"424","5d482eaa21c9be351f763b0f",28,"ind in groups",0,1,"Before"
"425","5d482eab21c9be351f763eae",28,"ind in groups",0,0,"Before"
"426","5ea0969c9dc0406f8988301d",28,"ind in groups",0,1,"Before"
"427","5ea0c87e9dc0406f898895c7",28,"ind in groups",0,0,"Before"
"428","5ea0ca2c9dc0406f89889629",28,"ind in groups",0,0,"Before"
"429","",29,"group",0,1,"Before"
"430","",29,"nominal",1,1,"Before"
"431","5d482ea721c9be351f762f75",29,"individual",1,1,"Before"
"432","5d482eaa21c9be351f763a60",29,"individual",1,1,"Before"
"433","5d482eaa21c9be351f763a7c",29,"individual",1,0,"Before"
"434","5d482eab21c9be351f763e96",29,"individual",1,1,"Before"
"435","5d482eab21c9be351f7640f7",29,"individual",1,1,"Before"
"436","5de2ba46b50e5a679ae873f9",29,"individual",1,1,"Before"
"437","5e9f147a9dc0406f898754ae",29,"individual",1,0,"Before"
"438","5d482ea721c9be351f762f75",29,"ind in groups",0,1,"Before"
"439","5d482eaa21c9be351f763a60",29,"ind in groups",0,1,"Before"
"440","5d482eaa21c9be351f763a7c",29,"ind in groups",0,0,"Before"
"441","5d482eab21c9be351f763e96",29,"ind in groups",0,0,"Before"
"442","5d482eab21c9be351f7640f7",29,"ind in groups",0,1,"Before"
"443","5de2ba46b50e5a679ae873f9",29,"ind in groups",0,1,"Before"
"444","5e9f147a9dc0406f898754ae",29,"ind in groups",0,1,"Before"
"445","",30,"group",0,1,"Before"
"446","",30,"nominal",1,1,"Before"
"447","5d482eab21c9be351f763fb1",30,"individual",1,1,"Before"
"448","5d482eab21c9be351f764111",30,"individual",1,0,"Before"
"449","5ea06bb89dc0406f8987c3bf",30,"individual",1,0,"Before"
"450","5ea07c529dc0406f8987f80b",30,"individual",1,1,"Before"
"451","5ea0a13c9dc0406f89883cf0",30,"individual",1,1,"Before"
"452","5ea0a7869dc0406f89885172",30,"individual",1,1,"Before"
"453","5ea0a7ae9dc0406f898851f0",30,"individual",1,1,"Before"
"454","5d482eab21c9be351f763fb1",30,"ind in groups",0,1,"Before"
"455","5d482eab21c9be351f764111",30,"ind in groups",0,0,"Before"
"456","5ea06bb89dc0406f8987c3bf",30,"ind in groups",0,0,"Before"
"457","5ea07c529dc0406f8987f80b",30,"ind in groups",0,1,"Before"
"458","5ea0a13c9dc0406f89883cf0",30,"ind in groups",0,1,"Before"
"459","5ea0a7869dc0406f89885172",30,"ind in groups",0,1,"Before"
"460","5ea0a7ae9dc0406f898851f0",30,"ind in groups",0,0,"Before"
"461","",31,"group",1,0,"Before"
"462","",31,"nominal",0,1,"Before"
"463","5d482ea821c9be351f7630cf",31,"individual",0,0,"Before"
"464","5d482ea821c9be351f763452",31,"individual",0,1,"Before"
"465","5d482eaa21c9be351f763936",31,"individual",0,0,"Before"
"466","5e9f3b1c9dc0406f89877985",31,"individual",0,1,"Before"
"467","5ea0ce1e9dc0406f898899ba",31,"individual",0,1,"Before"
"468","5ea0cefa9dc0406f89889adc",31,"individual",0,1,"Before"
"469","5d482ea821c9be351f763452",31,"ind in groups",1,1,"Before"
"470","5d482eaa21c9be351f763936",31,"ind in groups",1,1,"Before"
"471","5e9f3b1c9dc0406f89877985",31,"ind in groups",1,1,"Before"
"472","5ea0ce1e9dc0406f898899ba",31,"ind in groups",1,1,"Before"
"473","5ea0cefa9dc0406f89889adc",31,"ind in groups",1,0,"Before"
"474","",32,"group",0,0,"Before"
"475","",32,"nominal",1,1,"Before"
"476","5d482ea921c9be351f76358a",32,"individual",1,1,"Before"
"477","5d482ea821c9be351f763550",32,"individual",1,0,"Before"
"478","5d482ea921c9be351f7636b3",32,"individual",1,0,"Before"
"479","5d482eab21c9be351f763f0a",32,"individual",1,0,"Before"
"480","5ea0d1529dc0406f89889dde",32,"individual",1,1,"Before"
"481","5ea0d24c9dc0406f89889f5f",32,"individual",1,1,"Before"
"482","5d482ea921c9be351f76358a",32,"ind in groups",0,0,"Before"
"483","5d482ea821c9be351f763550",32,"ind in groups",0,0,"Before"
"484","5d482ea921c9be351f7636b3",32,"ind in groups",0,1,"Before"
"485","5d482eab21c9be351f763f0a",32,"ind in groups",0,0,"Before"
"486","5ea0d1529dc0406f89889dde",32,"ind in groups",0,1,"Before"
"487","5ea0d24c9dc0406f89889f5f",32,"ind in groups",0,1,"Before"
"488","",33,"group",0,0,"Before"
"489","",33,"nominal",1,1,"Before"
"490","5d482eaa21c9be351f763afc",33,"individual",1,1,"Before"
"491","5d482eaa21c9be351f763bbc",33,"individual",1,0,"Before"
"492","5d482eab21c9be351f763e52",33,"individual",1,1,"Before"
"493","5ea0d1f29dc0406f89889eef",33,"individual",1,1,"Before"
"494","5ea0d59e9dc0406f8988a5f0",33,"individual",1,0,"Before"
"495","5d482eaa21c9be351f763afc",33,"ind in groups",0,0,"Before"
"496","5d482eaa21c9be351f763bbc",33,"ind in groups",0,0,"Before"
"497","5d482eab21c9be351f763e52",33,"ind in groups",0,1,"Before"
"498","5de2adbcb50e5a679ae8695b",33,"ind in groups",0,1,"Before"
"499","5ea0d1f29dc0406f89889eef",33,"ind in groups",0,1,"Before"
"500","5ea0d59e9dc0406f8988a5f0",33,"ind in groups",0,1,"Before"
"501","",34,"group",0,0,"Before"
"502","",34,"nominal",1,1,"Before"
"503","5d482ea721c9be351f76308e",34,"individual",1,1,"Before"
"504","5d482ea821c9be351f763456",34,"individual",1,0,"Before"
"505","5d482ea921c9be351f763785",34,"individual",1,1,"Before"
"506","5d482ea921c9be351f763899",34,"individual",1,1,"Before"
"507","5d482eaa21c9be351f763d5d",34,"individual",1,0,"Before"
"508","5d482eab21c9be351f764138",34,"individual",1,1,"Before"
"509","5d482ea721c9be351f76308e",34,"ind in groups",0,1,"Before"
"510","5d482ea821c9be351f763456",34,"ind in groups",0,0,"Before"
"511","5d482ea921c9be351f763785",34,"ind in groups",0,1,"Before"
"512","5d482ea921c9be351f763899",34,"ind in groups",0,1,"Before"
"513","5d482eaa21c9be351f763d5d",34,"ind in groups",0,1,"Before"
"514","5d482eab21c9be351f764138",34,"ind in groups",0,1,"Before"
"515","",35,"group",0,1,"Before"
"516","",35,"nominal",1,1,"Before"
"517","5d482ea821c9be351f76310c",35,"individual",1,1,"Before"
"518","5d482ea921c9be351f7636fb",35,"individual",1,0,"Before"
"519","5d482eaa21c9be351f763a5f",35,"individual",1,1,"Before"
"520","5d482eaa21c9be351f763b6e",35,"individual",1,1,"Before"
"521","5d482eaa21c9be351f763af0",35,"individual",1,0,"Before"
"522","5d482ea821c9be351f76310c",35,"ind in groups",0,1,"Before"
"523","5d482ea921c9be351f7636fb",35,"ind in groups",0,1,"Before"
"524","5d482eaa21c9be351f763a5f",35,"ind in groups",0,1,"Before"
"525","5d482eaa21c9be351f763b6e",35,"ind in groups",0,0,"Before"
"526","5d482eaa21c9be351f763af0",35,"ind in groups",0,0,"Before"
"527","",36,"group",1,1,"Before"
"528","",36,"nominal",0,1,"Before"
"529","5d482ea721c9be351f762dbf",36,"individual",0,1,"Before"
"530","5d482ea721c9be351f762fb3",36,"individual",0,1,"Before"
"531","5d482ea721c9be351f762fc7",36,"individual",0,1,"Before"
"532","5d482ea821c9be351f76322c",36,"individual",0,1,"Before"
"533","5d482ea821c9be351f763435",36,"individual",0,1,"Before"
"534","5d482eaa21c9be351f763da2",36,"individual",0,1,"Before"
"535","5d482ea721c9be351f762fb3",36,"ind in groups",1,1,"Before"
"536","5d482ea721c9be351f762fc7",36,"ind in groups",1,0,"Before"
"537","5d482ea821c9be351f76322c",36,"ind in groups",1,1,"Before"
"538","5d482ea821c9be351f763435",36,"ind in groups",1,1,"Before"
"539","5d482eaa21c9be351f763da2",36,"ind in groups",1,1,"Before"
"540","",37,"group",1,1,"Before"
"541","",37,"nominal",0,1,"Before"
"542","5d482ea721c9be351f762d69",37,"individual",0,0,"Before"
"543","5d482ea721c9be351f762e2b",37,"individual",0,0,"Before"
"544","5d482ea821c9be351f76309e",37,"individual",0,1,"Before"
"545","5d482ea821c9be351f763232",37,"individual",0,1,"Before"
"546","5ea1a6e0de5d74641b66d1d6",37,"individual",0,1,"Before"
"547","5d482ea721c9be351f762d69",37,"ind in groups",1,0,"Before"
"548","5d482ea721c9be351f762e2b",37,"ind in groups",1,1,"Before"
"549","5d482ea821c9be351f76309e",37,"ind in groups",1,1,"Before"
"550","5d482ea821c9be351f763232",37,"ind in groups",1,0,"Before"
"551","5ea1a6e0de5d74641b66d1d6",37,"ind in groups",1,0,"Before"
"552","",38,"group",1,1,"Before"
"553","",38,"nominal",0,0,"Before"
"554","5d482ea721c9be351f762d81",38,"individual",0,1,"Before"
"555","5d482ea721c9be351f762dea",38,"individual",0,1,"Before"
"556","5d482ea721c9be351f762e52",38,"individual",0,1,"Before"
"557","5d482eaa21c9be351f763a08",38,"individual",0,1,"Before"
"558","5e9de5329dc0406f8987225d",38,"individual",0,0,"Before"
"559","5e9f0aa29dc0406f8987499b",38,"individual",0,0,"Before"
"560","5ea0ded69dc0406f8988c09b",38,"individual",0,1,"Before"
"561","5ea1ab72de5d74641b66d75b",38,"individual",0,1,"Before"
"562","5ea1b66cde5d74641b66face",38,"individual",0,0,"Before"
"563","5d482ea721c9be351f762d81",38,"ind in groups",1,1,"Before"
"564","5d482ea721c9be351f762dea",38,"ind in groups",1,1,"Before"
"565","5d482ea721c9be351f762e52",38,"ind in groups",1,0,"Before"
"566","5d482eaa21c9be351f763a08",38,"ind in groups",1,0,"Before"
"567","5e9de5329dc0406f8987225d",38,"ind in groups",1,0,"Before"
"568","5e9f0aa29dc0406f8987499b",38,"ind in groups",1,0,"Before"
"569","5ea0ded69dc0406f8988c09b",38,"ind in groups",1,1,"Before"
"570","5ea1ab72de5d74641b66d75b",38,"ind in groups",1,0,"Before"
"571","5ea1b66cde5d74641b66face",38,"ind in groups",1,0,"Before"
"572","",39,"group",0,1,"Before"
"573","",39,"nominal",1,0,"Before"
"574","5d482ea721c9be351f762f2e",39,"individual",1,1,"Before"
"575","5d482ea821c9be351f7630f1",39,"individual",1,1,"Before"
"576","5e9dec449dc0406f898726b6",39,"individual",1,0,"Before"
"577","5ea13390de5d74641b66beae",39,"individual",1,1,"Before"
"578","5ea1a668de5d74641b66d167",39,"individual",1,1,"Before"
"579","5ea1bb26de5d74641b6702ec",39,"individual",1,0,"Before"
"580","5ea1bd4cde5d74641b6704e8",39,"individual",1,0,"Before"
"581","5d482ea721c9be351f762f2e",39,"ind in groups",0,1,"Before"
"582","5d482ea821c9be351f7630f1",39,"ind in groups",0,0,"Before"
"583","5e9dec449dc0406f898726b6",39,"ind in groups",0,0,"Before"
"584","5ea13390de5d74641b66beae",39,"ind in groups",0,1,"Before"
"585","5ea1a668de5d74641b66d167",39,"ind in groups",0,0,"Before"
"586","5ea1bb26de5d74641b6702ec",39,"ind in groups",0,0,"Before"
"587","5ea1bd4cde5d74641b6704e8",39,"ind in groups",0,1,"Before"
"588","",40,"group",0,1,"Before"
"589","",40,"nominal",1,1,"Before"
"590","5d482ea821c9be351f7631b6",40,"individual",1,1,"Before"
"591","5ea097789dc0406f8988302a",40,"individual",1,0,"Before"
"592","5ea0deb89dc0406f8988c091",40,"individual",1,1,"Before"
"593","5ea0f0f69dc0406f8988e1fc",40,"individual",1,1,"Before"
"594","5ea1b78ede5d74641b66fda3",40,"individual",1,0,"Before"
"595","5ea1bc66de5d74641b6704c6",40,"individual",1,1,"Before"
"596","5d482ea821c9be351f7631b6",40,"ind in groups",0,1,"Before"
"597","5d482eaa21c9be351f763ad8",40,"ind in groups",0,1,"Before"
"598","5ea097789dc0406f8988302a",40,"ind in groups",0,0,"Before"
"599","5ea0deb89dc0406f8988c091",40,"ind in groups",0,1,"Before"
"600","5ea0e0529dc0406f8988c4c6",40,"ind in groups",0,1,"Before"
"601","5ea0f0f69dc0406f8988e1fc",40,"ind in groups",0,0,"Before"
"602","5ea1b78ede5d74641b66fda3",40,"ind in groups",0,1,"Before"
"603","5ea1bc66de5d74641b6704c6",40,"ind in groups",0,1,"Before"
"604","",41,"group",1,1,"Before"
"605","",41,"nominal",0,0,"Before"
"606","5d482ea621c9be351f762a2a",41,"individual",0,0,"Before"
"607","5d482ea721c9be351f762f7e",41,"individual",0,0,"Before"
"608","5d482eab21c9be351f763f3a",41,"individual",0,1,"Before"
"609","5e821b4050f6e364321d5499",41,"individual",0,1,"Before"
"610","5ea0dcce9dc0406f8988bbd8",41,"individual",0,1,"Before"
"611","5ea1d46cde5d74641b671c8f",41,"individual",0,0,"Before"
"612","5d482ea621c9be351f762a2a",41,"ind in groups",1,1,"Before"
"613","5d482ea721c9be351f762f7e",41,"ind in groups",1,1,"Before"
"614","5d482eab21c9be351f763f3a",41,"ind in groups",1,1,"Before"
"615","5e821b4050f6e364321d5499",41,"ind in groups",1,0,"Before"
"616","5ea0dcce9dc0406f8988bbd8",41,"ind in groups",1,1,"Before"
"617","5ea1d46cde5d74641b671c8f",41,"ind in groups",1,0,"Before"
"618","",42,"group",1,0,"Before"
"619","",42,"nominal",0,0,"Before"
"620","5d482ea621c9be351f762aa4",42,"individual",0,0,"Before"
"621","5d482ea621c9be351f762bca",42,"individual",0,1,"Before"
"622","5d482ea621c9be351f762bd2",42,"individual",0,0,"Before"
"623","5d482ea721c9be351f762ca3",42,"individual",0,0,"Before"
"624","5d482ea721c9be351f762dda",42,"individual",0,0,"Before"
"625","5d482ea821c9be351f7631f3",42,"individual",0,1,"Before"
"626","5d482ea621c9be351f762aa4",42,"ind in groups",1,0,"Before"
"627","5d482ea621c9be351f762bca",42,"ind in groups",1,1,"Before"
"628","5d482ea621c9be351f762bd2",42,"ind in groups",1,1,"Before"
"629","5d482ea721c9be351f762ca3",42,"ind in groups",1,0,"Before"
"630","5d482ea721c9be351f762dda",42,"ind in groups",1,1,"Before"
"631","5d482ea821c9be351f7631f3",42,"ind in groups",1,1,"Before"
"632","",43,"group",0,1,"Before"
"633","",43,"nominal",1,1,"Before"
"634","5d482ea621c9be351f7627c6",43,"individual",1,0,"Before"
"635","5d482ea621c9be351f76281b",43,"individual",1,0,"Before"
"636","5d482ea721c9be351f762c1d",43,"individual",1,1,"Before"
"637","5d482ea921c9be351f7636cd",43,"individual",1,1,"Before"
"638","5ea1d700de5d74641b671ed0",43,"individual",1,0,"Before"
"639","5d482ea621c9be351f7627c6",43,"ind in groups",0,1,"Before"
"640","5d482ea621c9be351f76281b",43,"ind in groups",0,1,"Before"
"641","5d482ea721c9be351f762c1d",43,"ind in groups",0,0,"Before"
"642","5d482ea921c9be351f7636cd",43,"ind in groups",0,1,"Before"
"643","5ea1d700de5d74641b671ed0",43,"ind in groups",0,0,"Before"
"644","",44,"group",0,1,"Before"
"645","",44,"nominal",1,0,"Before"
"646","5d482ea521c9be351f762653",44,"individual",1,1,"Before"
"647","5d482ea621c9be351f762779",44,"individual",1,0,"Before"
"648","5d482ea621c9be351f7628db",44,"individual",1,1,"Before"
"649","5d482ea621c9be351f7629ad",44,"individual",1,0,"Before"
"650","5d482ea921c9be351f7637a0",44,"individual",1,1,"Before"
"651","5ea1c742de5d74641b670c40",44,"individual",1,1,"Before"
"652","5d482ea521c9be351f762653",44,"ind in groups",0,1,"Before"
"653","5d482ea621c9be351f762779",44,"ind in groups",0,1,"Before"
"654","5d482ea621c9be351f7628db",44,"ind in groups",0,0,"Before"
"655","5d482ea621c9be351f7629ad",44,"ind in groups",0,1,"Before"
"656","5d482ea921c9be351f7637a0",44,"ind in groups",0,1,"Before"
"657","5ea1c742de5d74641b670c40",44,"ind in groups",0,0,"Before"
"658","",45,"group",0,0,"Before"
"659","",45,"nominal",1,1,"Before"
"660","5d482ea521c9be351f762719",45,"individual",1,1,"Before"
"661","5d482ea621c9be351f7627ba",45,"individual",1,0,"Before"
"662","5d482ea621c9be351f76297b",45,"individual",1,1,"Before"
"663","5d482ea621c9be351f7629b7",45,"individual",1,1,"Before"
"664","5d482ea621c9be351f762a28",45,"individual",1,1,"Before"
"665","5d482ea721c9be351f76306b",45,"individual",1,1,"Before"
"666","5e9f4f9e9dc0406f8987a4fe",45,"individual",1,1,"Before"
"667","5d482ea521c9be351f762719",45,"ind in groups",0,1,"Before"
"668","5d482ea621c9be351f7627ba",45,"ind in groups",0,0,"Before"
"669","5d482ea621c9be351f7628c8",45,"ind in groups",0,1,"Before"
"670","5d482ea621c9be351f7629b7",45,"ind in groups",0,1,"Before"
"671","5d482ea621c9be351f762a28",45,"ind in groups",0,1,"Before"
"672","5d482ea721c9be351f76306b",45,"ind in groups",0,1,"Before"
"673","5e9f4f9e9dc0406f8987a4fe",45,"ind in groups",0,1,"Before"
"674","",46,"group",1,0,"Before"
"675","",46,"nominal",0,0,"Before"
"676","5d482ea521c9be351f7625cb",46,"individual",0,1,"Before"
"677","5d482ea621c9be351f76273d",46,"individual",0,1,"Before"
"678","5d482ea621c9be351f7627ce",46,"individual",0,1,"Before"
"679","5d482ea621c9be351f762868",46,"individual",0,0,"Before"
"680","5d482ea621c9be351f762881",46,"individual",0,0,"Before"
"681","5d482ea621c9be351f76287b",46,"individual",0,1,"Before"
"682","5d482ea621c9be351f762976",46,"individual",0,0,"Before"
"683","5d482ea621c9be351f762bbf",46,"individual",0,1,"Before"
"684","5d482ea521c9be351f7625cb",46,"ind in groups",1,0,"Before"
"685","5d482ea621c9be351f76273d",46,"ind in groups",1,0,"Before"
"686","5d482ea621c9be351f7627ce",46,"ind in groups",1,1,"Before"
"687","5d482ea621c9be351f762868",46,"ind in groups",1,1,"Before"
"688","5d482ea621c9be351f762881",46,"ind in groups",1,1,"Before"
"689","5d482ea621c9be351f76287b",46,"ind in groups",1,0,"Before"
"690","5d482ea621c9be351f762976",46,"ind in groups",1,0,"Before"
"691","5d482ea621c9be351f762bbf",46,"ind in groups",1,0,"Before"
"692","",47,"group",0,1,"Before"
"693","",47,"nominal",1,1,"Before"
"694","5d482ea621c9be351f7628ce",47,"individual",1,1,"Before"
"695","5d482ea621c9be351f762911",47,"individual",1,1,"Before"
"696","5d482ea621c9be351f762a97",47,"individual",1,1,"Before"
"697","5d482ea721c9be351f762cb3",47,"individual",1,1,"Before"
"698","5ea0d2929dc0406f89889f9f",47,"individual",1,0,"Before"
"699","5ea12e4ade5d74641b66be98",47,"individual",1,1,"Before"
"700","5d482ea621c9be351f7628ce",47,"ind in groups",0,1,"Before"
"701","5d482ea621c9be351f762911",47,"ind in groups",0,1,"Before"
"702","5d482ea621c9be351f762a97",47,"ind in groups",0,1,"Before"
"703","5d482ea721c9be351f762cb3",47,"ind in groups",0,0,"Before"
"704","5ea0d2929dc0406f89889f9f",47,"ind in groups",0,1,"Before"
"705","5ea12e4ade5d74641b66be98",47,"ind in groups",0,1,"Before"
"706","",48,"group",1,1,"Before"
"707","",48,"nominal",0,1,"Before"
"708","5d482eaa21c9be351f763bda",48,"individual",0,0,"Before"
"709","5ea1d246de5d74641b67178a",48,"individual",0,0,"Before"
"710","5ea1d61ade5d74641b671d85",48,"individual",0,1,"Before"
"711","5ea6f4d8002f966295b1fff4",48,"individual",0,1,"Before"
"712","5ea6f6e0002f966295b20011",48,"individual",0,1,"Before"
"713","5ea6f820002f966295b20060",48,"individual",0,1,"Before"
"714","5ea6f884002f966295b20062",48,"individual",0,1,"Before"
"715","5d482eaa21c9be351f763bda",48,"ind in groups",1,1,"Before"
"716","5ea1d246de5d74641b67178a",48,"ind in groups",1,1,"Before"
"717","5ea1d61ade5d74641b671d85",48,"ind in groups",1,1,"Before"
"718","5ea6f4d8002f966295b1fff4",48,"ind in groups",1,1,"Before"
"719","5ea6f6e0002f966295b20011",48,"ind in groups",1,1,"Before"
"720","5ea6f820002f966295b20060",48,"ind in groups",1,0,"Before"
"721","5ea6f884002f966295b20062",48,"ind in groups",1,1,"Before"
"722","",49,"group",1,1,"Before"
"723","",49,"nominal",0,0,"Before"
"724","5d482eaa21c9be351f763c05",49,"individual",0,1,"Before"
"725","5d482eaa21c9be351f763be9",49,"individual",0,1,"Before"
"726","5d482eaa21c9be351f763d2b",49,"individual",0,1,"Before"
"727","5ea0dd3c9dc0406f8988bd94",49,"individual",0,0,"Before"
"728","5ea6f550002f966295b1fffc",49,"individual",0,0,"Before"
"729","5ea6f550002f966295b1fffd",49,"individual",0,1,"Before"
"730","5ea6f596002f966295b20001",49,"individual",0,1,"Before"
"731","5ea6f618002f966295b20008",49,"individual",0,1,"Before"
"732","5ea6f7b2002f966295b2001f",49,"individual",0,0,"Before"
"733","5d482eaa21c9be351f763c05",49,"ind in groups",1,1,"Before"
"734","5d482eaa21c9be351f763be9",49,"ind in groups",1,1,"Before"
"735","5d482eaa21c9be351f763d2b",49,"ind in groups",1,0,"Before"
"736","5ea0dd3c9dc0406f8988bd94",49,"ind in groups",1,1,"Before"
"737","5ea6f550002f966295b1fffc",49,"ind in groups",1,1,"Before"
"738","5ea6f550002f966295b1fffd",49,"ind in groups",1,1,"Before"
"739","5ea6f596002f966295b20001",49,"ind in groups",1,1,"Before"
"740","5ea6f618002f966295b20008",49,"ind in groups",1,0,"Before"
"741","5ea6f7b2002f966295b2001f",49,"ind in groups",1,0,"Before"
"742","",50,"group",1,1,"Before"
"743","",50,"nominal",0,0,"Before"
"744","5d482ea621c9be351f7629da",50,"individual",0,0,"Before"
"745","5d482ea621c9be351f762a16",50,"individual",0,0,"Before"
"746","5d482ea621c9be351f7629f2",50,"individual",0,1,"Before"
"747","5d482ea721c9be351f762c75",50,"individual",0,0,"Before"
"748","5ea721c43ecdad55471ffa70",50,"individual",0,1,"Before"
"749","5d482ea621c9be351f762a16",50,"ind in groups",1,1,"Before"
"750","5d482ea621c9be351f7629f2",50,"ind in groups",1,0,"Before"
"751","5d482ea721c9be351f762c75",50,"ind in groups",1,1,"Before"
"752","5ea721c43ecdad55471ffa70",50,"ind in groups",1,0,"Before"
"753","",51,"group",1,0,"Before"
"754","",51,"nominal",0,1,"Before"
"755","5d482ea521c9be351f762519",51,"individual",0,1,"Before"
"756","5d482ea521c9be351f76254b",51,"individual",0,0,"Before"
"757","5d482ea521c9be351f762540",51,"individual",0,1,"Before"
"758","5d482ea521c9be351f762586",51,"individual",0,1,"Before"
"759","5d482ea521c9be351f762710",51,"individual",0,0,"Before"
"760","5d482ea521c9be351f76270e",51,"individual",0,1,"Before"
"761","5d482ea621c9be351f762886",51,"individual",0,1,"Before"
